run,coarseCode,fineCode,coarse_code,fine_code,iout,vdsat_masterbias_mnbias,vdsat_masterbias_mnbiasdio,vdsat_masterbias_mnbiascascdio,vdsat_masterbias_mnbiascasc,vdsat_masterbias_mpbias,vdsat_masterbias_mpbiasdio,vdsat_masterbias_mnmirr1,vdsat_masterbias_mnmirr2,vdsat_masterbias_mnmirrcasc2,vdsat_masterbias_mnmirrcasc2,vdsat_coarsebuf_mmirr,vdsat_coarse2fine_mpdio,vdsat_coarse2fine_mpmirr,vdsat_buffs_mndio,vdsat_buffs_mnmirr,vdsat_buffs_mnmirrbuffbias,vdsat_buffs_mnmirrbuff,vdsat_buffs_mpdio,vdsat_buffs_mpmirrbuffbias,vdsat_buffs_mpmirrbuff,vdsat_biasbuffer_mndio,vdsat_biasbuffer_mnmirr,vdsat_biasbuffer_mnpdio,id_masterbias_mnbias,id_masterbias_mnbiasdio,id_masterbias_xmnmirr1,id_masterbias_xmnmirr2,id_mbdiv_cb0,id_mbdiv_cb1,id_mbdiv_cb2,id_mbdiv_cb3,id_mbdiv_cb4,id_mbdiv_cb5,id_mbdiv_cb6,id_mbdiv_cb7,id_coarsebuf_mmirr,id_coarse2fine_mpdio,id_coarse2fine_mpmirr,id_coarse2fine_mpindio,id_buffs_mndio,id_buffs_mnmirr,id_buffs_mnmirrbuffbias,id_buffs_mnmirrbuff,id_buffs_mpdio,id_buffs_mpmirrbuffbias,id_buffs_mpmirrbuff,id_biasbuffer_mndio,id_biasbuffer_mnmirr
run_34,2.0,200.0,2.000,200.000,5.423e-09,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.897e-02,3.897e-02,3.677e-02,4.496e-02,4.105e-02,4.117e-02,4.471e-02,3.677e-02,3.677e-02,4.117e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,6.538e-09,5.296e-09,5.364e-09,2.348e-08,4.496e-02,5.362e-09,3.069e-08,4.471e-02,2.279e-08,2.862e-08
run_35,3.0,200.0,3.000,200.000,7.423e-10,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.839e-02,3.839e-02,3.677e-02,4.461e-02,4.054e-02,4.117e-02,4.441e-02,3.677e-02,3.677e-02,4.117e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,8.364e-10,7.052e-10,7.304e-10,2.310e-08,4.461e-02,7.296e-10,3.031e-08,4.441e-02,2.279e-08,2.862e-08
run_36,4.0,200.0,4.000,200.000,3.992e-09,3.688e-02,3.729e-02,7.147e-02,6.400e-02,0.000,0.000,3.729e-02,3.729e-02,"[8.237e-02, 8.237e-02]","[8.237e-02, 8.237e-02]",0.000,0.000,0.000,3.670e-02,3.830e-02,3.845e-02,4.201e-02,3.945e-02,6.880e-02,4.184e-02,3.843e-02,3.843e-02,6.880e-02,2.303e-07,3.912e-07,3.248e-08,3.249e-08,3.664e-06,4.789e-07,5.255e-08,2.100e-13,3.113e-14,3.515e-14,3.521e-14,3.528e-14,0.000,0.000,0.000,3.507e-11,2.573e-10,2.413e-13,3.422e-09,4.201e-02,3.233e-16,4.893e-10,4.184e-02,2.359e-07,2.834e-07
run_37,5.0,200.0,5.000,200.000,6.248e-09,3.689e-02,3.732e-02,7.199e-02,6.438e-02,0.000,0.000,3.732e-02,3.732e-02,"[8.338e-02, 8.338e-02]","[8.338e-02, 8.338e-02]",0.000,0.000,0.000,3.673e-02,3.830e-02,3.889e-02,4.175e-02,3.889e-02,7.385e-02,4.186e-02,3.886e-02,3.886e-02,7.383e-02,2.347e-07,4.043e-07,3.356e-08,3.357e-08,4.490e-06,5.871e-07,5.503e-08,1.191e-13,4.058e-14,3.408e-14,4.057e-14,4.053e-14,0.000,0.000,0.000,3.610e-11,2.200e-10,2.425e-13,5.195e-09,4.175e-02,6.870e-15,2.156e-10,4.186e-02,2.933e-07,3.505e-07
run_38,6.0,200.0,6.000,200.000,6.310e-09,3.689e-02,3.732e-02,7.199e-02,6.438e-02,0.000,0.000,3.732e-02,3.732e-02,"[8.338e-02, 8.338e-02]","[8.338e-02, 8.338e-02]",0.000,0.000,0.000,3.673e-02,3.830e-02,3.889e-02,4.175e-02,3.889e-02,7.385e-02,4.186e-02,3.886e-02,3.886e-02,7.383e-02,2.347e-07,4.043e-07,3.356e-08,3.357e-08,4.490e-06,5.871e-07,5.503e-08,1.191e-13,4.058e-14,4.057e-14,3.408e-14,4.053e-14,0.000,0.000,0.000,3.610e-11,2.201e-10,2.425e-13,5.195e-09,4.175e-02,6.891e-15,2.196e-10,4.186e-02,2.933e-07,3.505e-07
run_39,7.0,200.0,7.000,200.000,-6.998e-09,3.688e-02,3.729e-02,7.148e-02,6.401e-02,0.000,0.000,3.729e-02,3.729e-02,"[8.240e-02, 8.240e-02]","[8.240e-02, 8.240e-02]",0.000,0.000,0.000,3.670e-02,3.830e-02,3.845e-02,4.201e-02,3.945e-02,6.882e-02,4.184e-02,3.843e-02,3.843e-02,6.881e-02,2.304e-07,3.917e-07,3.251e-08,3.252e-08,3.666e-06,4.793e-07,5.261e-08,2.229e-13,3.527e-14,3.491e-14,3.496e-14,3.058e-14,0.000,0.000,0.000,3.500e-11,2.580e-10,2.414e-13,3.418e-09,4.201e-02,3.372e-16,8.282e-10,4.184e-02,2.360e-07,2.835e-07
run_40,0.0,250.0,0.000,250.000,3.338e-07,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,6.595e-02,6.595e-02,3.677e-02,4.697e-02,6.397e-02,4.117e-02,4.664e-02,3.677e-02,3.677e-02,4.117e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,3.754e-07,3.668e-07,3.335e-07,2.433e-08,4.697e-02,3.335e-07,3.168e-08,4.664e-02,2.279e-08,2.862e-08
run_41,1.0,250.0,1.000,250.000,5.378e-08,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,4.431e-02,4.431e-02,3.677e-02,4.536e-02,4.572e-02,4.117e-02,4.509e-02,3.677e-02,3.677e-02,4.117e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,5.522e-08,5.413e-08,5.335e-08,2.393e-08,4.536e-02,5.335e-08,3.123e-08,4.509e-02,2.279e-08,2.862e-08
run_42,2.0,250.0,2.000,250.000,6.611e-09,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.912e-02,3.912e-02,3.677e-02,4.500e-02,4.117e-02,4.117e-02,4.474e-02,3.677e-02,3.677e-02,4.117e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,6.538e-09,6.473e-09,6.540e-09,2.351e-08,4.500e-02,6.538e-09,3.073e-08,4.474e-02,2.279e-08,2.862e-08
run_43,3.0,250.0,3.000,250.000,2.237e-05,3.654e-02,3.657e-02,5.654e-02,5.221e-02,0.000,0.000,3.657e-02,3.657e-02,"[5.535e-02, 5.535e-02]","[5.535e-02, 5.535e-02]",0.000,0.000,0.000,0.553,0.553,3.658e-02,4.784e-02,0.347,3.569e-02,4.627e-02,3.658e-02,3.658e-02,3.569e-02,1.088e-07,1.224e-07,1.020e-08,1.021e-08,5.651e-10,3.013e-10,1.458e-09,4.467e-09,5.787e-14,4.533e-14,4.494e-14,4.514e-14,0.000,0.000,0.000,1.276e-08,1.242e-08,2.236e-05,5.565e-11,4.784e-02,2.236e-05,1.091e-09,4.627e-02,4.016e-11,5.962e-11
run_44,4.0,250.0,4.000,250.000,-9.551e-09,3.688e-02,3.729e-02,7.149e-02,6.402e-02,0.000,0.000,3.729e-02,3.729e-02,"[8.242e-02, 8.242e-02]","[8.242e-02, 8.242e-02]",0.000,0.000,0.000,3.676e-02,3.830e-02,3.847e-02,4.204e-02,3.945e-02,6.906e-02,4.187e-02,3.845e-02,3.845e-02,6.905e-02,2.305e-07,3.918e-07,3.253e-08,3.254e-08,3.701e-06,4.838e-07,5.266e-08,2.101e-13,3.113e-14,3.515e-14,3.521e-14,3.528e-14,0.000,0.000,0.000,3.507e-11,1.978e-10,2.414e-13,3.469e-09,4.204e-02,3.371e-16,9.255e-10,4.187e-02,2.385e-07,2.865e-07
run_45,5.0,250.0,5.000,250.000,2.232e-10,3.688e-02,3.729e-02,7.150e-02,6.402e-02,0.000,0.000,3.729e-02,3.729e-02,"[8.243e-02, 8.243e-02]","[8.243e-02, 8.243e-02]",0.000,0.000,0.000,3.676e-02,3.830e-02,3.847e-02,4.205e-02,3.945e-02,6.904e-02,4.187e-02,3.845e-02,3.845e-02,6.904e-02,2.305e-07,3.920e-07,3.254e-08,3.255e-08,3.700e-06,4.837e-07,5.268e-08,2.172e-13,3.541e-14,3.048e-14,3.515e-14,3.527e-14,0.000,0.000,0.000,3.504e-11,1.982e-10,2.414e-13,3.462e-09,4.205e-02,3.317e-16,7.326e-10,4.187e-02,2.384e-07,2.864e-07
run_46,6.0,250.0,6.000,250.000,8.995e-10,3.688e-02,3.729e-02,7.147e-02,6.400e-02,0.000,0.000,3.729e-02,3.729e-02,"[8.237e-02, 8.237e-02]","[8.237e-02, 8.237e-02]",0.000,0.000,0.000,3.675e-02,3.830e-02,3.843e-02,4.205e-02,3.948e-02,6.850e-02,4.187e-02,3.841e-02,3.841e-02,6.850e-02,2.303e-07,3.912e-07,3.248e-08,3.249e-08,3.621e-06,4.733e-07,5.252e-08,2.279e-13,3.519e-14,3.476e-14,3.042e-14,3.497e-14,0.000,0.000,0.000,3.495e-11,2.045e-10,2.414e-13,3.242e-09,4.205e-02,2.869e-16,7.782e-10,4.187e-02,2.326e-07,2.796e-07
run_47,7.0,250.0,7.000,250.000,1.005e-08,3.688e-02,3.729e-02,7.147e-02,6.400e-02,0.000,0.000,3.729e-02,3.729e-02,"[8.238e-02, 8.238e-02]","[8.238e-02, 8.238e-02]",0.000,0.000,0.000,3.676e-02,3.830e-02,3.845e-02,4.205e-02,3.945e-02,6.882e-02,4.187e-02,3.843e-02,3.843e-02,6.882e-02,2.303e-07,3.914e-07,3.249e-08,3.250e-08,3.668e-06,4.795e-07,5.255e-08,2.185e-13,3.531e-14,3.502e-14,3.510e-14,3.066e-14,0.000,0.000,0.000,3.503e-11,2.003e-10,2.414e-13,3.380e-09,4.205e-02,3.242e-16,2.638e-10,4.187e-02,2.361e-07,2.836e-07
run_48,0.0,255.0,0.000,255.000,3.392e-07,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,6.628e-02,6.628e-02,3.677e-02,4.697e-02,6.425e-02,4.117e-02,4.664e-02,3.677e-02,3.677e-02,4.117e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,3.754e-07,3.731e-07,3.389e-07,2.433e-08,4.697e-02,3.389e-07,3.168e-08,4.664e-02,2.279e-08,2.862e-08
run_49,1.0,255.0,1.000,255.000,5.458e-08,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,4.439e-02,4.439e-02,3.677e-02,4.536e-02,4.579e-02,4.117e-02,4.510e-02,3.677e-02,3.677e-02,4.117e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,5.522e-08,5.495e-08,5.415e-08,2.393e-08,4.536e-02,5.414e-08,3.123e-08,4.510e-02,2.279e-08,2.862e-08
run_50,2.0,255.0,2.000,255.000,6.718e-09,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.913e-02,3.913e-02,3.677e-02,4.500e-02,4.118e-02,4.117e-02,4.474e-02,3.677e-02,3.677e-02,4.117e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,6.538e-09,6.580e-09,6.646e-09,2.352e-08,4.500e-02,6.645e-09,3.074e-08,4.474e-02,2.279e-08,2.862e-08
run_51,3.0,255.0,3.000,255.000,9.367e-10,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.842e-02,3.842e-02,3.677e-02,4.465e-02,4.056e-02,4.117e-02,4.444e-02,3.677e-02,3.677e-02,4.117e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,8.364e-10,8.931e-10,9.227e-10,2.314e-08,4.465e-02,9.218e-10,3.035e-08,4.444e-02,2.279e-08,2.862e-08
run_52,4.0,255.0,4.000,255.000,2.956e-09,3.688e-02,3.729e-02,7.147e-02,6.400e-02,0.000,0.000,3.729e-02,3.729e-02,"[8.238e-02, 8.238e-02]","[8.238e-02, 8.238e-02]",0.000,0.000,0.000,3.680e-02,3.830e-02,3.845e-02,4.206e-02,3.947e-02,6.872e-02,4.188e-02,3.843e-02,3.843e-02,6.872e-02,2.303e-07,3.913e-07,3.249e-08,3.250e-08,3.653e-06,4.775e-07,5.253e-08,2.170e-13,3.101e-14,3.494e-14,3.498e-14,3.506e-14,0.000,0.000,0.000,3.501e-11,1.721e-10,2.414e-13,3.309e-09,4.206e-02,3.008e-16,6.005e-10,4.188e-02,2.350e-07,2.823e-07
run_53,5.0,255.0,5.000,255.000,-2.146e-08,3.689e-02,3.732e-02,7.198e-02,6.437e-02,0.000,0.000,3.732e-02,3.732e-02,"[8.336e-02, 8.336e-02]","[8.336e-02, 8.336e-02]",0.000,0.000,0.000,3.691e-02,3.830e-02,3.888e-02,4.184e-02,3.908e-02,7.375e-02,4.190e-02,3.885e-02,3.885e-02,7.375e-02,2.346e-07,4.041e-07,3.354e-08,3.355e-08,4.474e-06,5.849e-07,5.497e-08,1.189e-13,4.058e-14,3.408e-14,4.057e-14,4.053e-14,0.000,0.000,0.000,3.610e-11,1.089e-10,2.420e-13,5.086e-09,4.184e-02,2.667e-15,1.025e-09,4.190e-02,2.922e-07,3.492e-07
run_54,6.0,255.0,6.000,255.000,5.661e-09,3.689e-02,3.732e-02,7.193e-02,6.433e-02,0.000,0.000,3.732e-02,3.732e-02,"[8.326e-02, 8.326e-02]","[8.326e-02, 8.326e-02]",0.000,0.000,0.000,3.689e-02,3.830e-02,3.885e-02,4.188e-02,3.915e-02,7.342e-02,4.190e-02,3.882e-02,3.882e-02,7.341e-02,2.341e-07,4.027e-07,3.343e-08,3.344e-08,4.415e-06,5.774e-07,5.469e-08,1.115e-13,3.975e-14,3.992e-14,3.371e-14,3.998e-14,0.000,0.000,0.000,3.600e-11,1.168e-10,2.418e-13,4.986e-09,4.188e-02,1.786e-15,1.630e-10,4.190e-02,2.882e-07,3.446e-07
run_55,7.0,255.0,7.000,255.000,-1.403e-08,3.689e-02,3.731e-02,7.190e-02,6.431e-02,0.000,0.000,3.731e-02,3.731e-02,"[8.320e-02, 8.320e-02]","[8.320e-02, 8.320e-02]",0.000,0.000,0.000,3.689e-02,3.830e-02,3.883e-02,4.189e-02,3.942e-02,7.324e-02,4.190e-02,3.880e-02,3.880e-02,7.324e-02,2.339e-07,4.020e-07,3.337e-08,3.338e-08,4.384e-06,5.731e-07,5.459e-08,1.100e-13,3.966e-14,3.985e-14,3.993e-14,3.369e-14,0.000,0.000,0.000,3.599e-11,1.179e-10,2.410e-13,4.933e-09,4.189e-02,4.005e-16,1.139e-09,4.190e-02,2.861e-07,3.421e-07
